ticker,volume,open,close,high,low,window_start,transactions,date
GOOGL,39991015,173.99,168.5,174.56,167.94,1740632400000000000,521290,2025-02-27
GOOGL,48130565,168.68,170.28,170.61,166.77,1740718800000000000,478174,2025-02-28
GOOGL,40770451,171.925,167.01,173.37,165.93,1740978000000000000,492112,2025-03-03
GOOGL,45387996,166.24,170.92,173.2946,165.8,1741064400000000000,628834,2025-03-04
GOOGL,30954922,170.52,173.02,173.78,169.06,1741150800000000000,403758,2025-03-05
GOOGL,28301953,170.53,172.35,174.81,170.5,1741237200000000000,396440,2025-03-06
GOOGL,27385813,171.26,173.86,174.97,170.27,1741323600000000000,391515,2025-03-07
GOOGL,43604027,168.26,165.87,168.46,163.69,1741579200000000000,729408,2025-03-10
GOOGL,39587414,164.91,164.04,166.75,161.37,1741665600000000000,510578,2025-03-11
GOOGL,28372396,166.58,167.11,167.6399,163.53,1741752000000000000,408251,2025-03-12
GOOGL,31756214,166.035,162.76,166.13,162.11,1741838400000000000,394099,2025-03-13
GOOGL,31995894,163.27,165.49,166.49,162.45,1741924800000000000,426634,2025-03-14
GOOGL,31184335,165.03,164.29,166.3,163.67,1742184000000000000,370001,2025-03-17
GOOGL,42074751,163.675,160.67,164.25,156.72,1742270400000000000,575950,2025-03-18
GOOGL,34275582,161.76,163.89,165.87,161.0,1742356800000000000,394050,2025-03-19
GOOGL,28138464,161.57,162.8,164.89,160.96,1742443200000000000,344966,2025-03-20
GOOGL,36625764,161.205,163.99,164.24,160.8901,1742529600000000000,295271,2025-03-21
GOOGL,30879129,167.065,167.68,168.32,165.14,1742788800000000000,341183,2025-03-24
GOOGL,24174373,168.98,170.56,170.63,168.315,1742875200000000000,307722,2025-03-25
GOOGL,28939326,169.0,165.06,169.61,164.84,1742961600000000000,397728,2025-03-26
GOOGL,24508273,164.63,162.24,165.42,162.0,1743048000000000000,371299,2025-03-27
GOOGL,48669335,160.49,154.33,161.82,153.63,1743134400000000000,707306,2025-03-28
GOOGL,54603464,153.11,154.64,155.54,150.662,1743393600000000000,605377,2025-03-31
GOOGL,30672899,153.62,157.07,158.1,153.62,1743480000000000000,465739,2025-04-01
GOOGL,25041730,155.15,157.04,158.4052,154.7,1743566400000000000,373451,2025-04-02
GOOGL,46883371,151.11,150.72,152.7799,150.39,1743652800000000000,718965,2025-04-03
GOOGL,62259539,148.01,145.6,151.07,145.38,1743739200000000000,977482,2025-04-04
GOOGL,76794136,141.55,146.75,152.85,140.53,1743998400000000000,1272151,2025-04-07
GOOGL,52200208,151.22,144.7,152.24,143.03,1744084800000000000,875794,2025-04-08
GOOGL,70406232,144.415,158.71,159.55,143.905,1744171200000000000,1068212,2025-04-09
GOOGL,48021972,156.54,152.82,157.72,149.93,1744257600000000000,827965,2025-04-10
GOOGL,33636239,152.9,157.14,157.67,152.82,1744344000000000000,542050,2025-04-11
GOOGL,30332957,159.995,159.07,161.72,157.56,1744603200000000000,448552,2025-04-14
GOOGL,27551534,159.125,156.31,159.65,155.21,1744689600000000000,397094,2025-04-15
GOOGL,28187421,153.1,153.33,155.89,151.51,1744776000000000000,410388,2025-04-16
GOOGL,33046576,154.29,151.16,154.68,148.5,1744862400000000000,479261,2025-04-17
GOOGL,26049115,148.88,147.67,148.945,146.1,1745208000000000000,394878,2025-04-21
GOOGL,26971774,148.89,151.47,152.19,148.54,1745294400000000000,375009,2025-04-22
GOOGL,31128833,155.61,155.35,157.525,153.81,1745380800000000000,453650,2025-04-23
GOOGL,45893951,156.15,159.28,159.59,155.79,1745467200000000000,589964,2025-04-24
GOOGL,56033995,165.07,161.96,166.1,161.04,1745553600000000000,691977,2025-04-25
GOOGL,29745782,162.425,160.61,163.15,158.6,1745812800000000000,423036,2025-04-28
GOOGL,26808958,160.325,160.16,160.74,157.52,1745899200000000000,366834,2025-04-29
GOOGL,34981059,157.975,158.8,159.27,155.4,1745985600000000000,419220,2025-04-30
GOOGL,30203248,160.45,161.3,161.95,158.91,1746072000000000000,404711,2025-05-01
GOOGL,25715005,163.405,164.03,164.97,161.87,1746158400000000000,348172,2025-05-02
GOOGL,21341814,163.0,164.21,165.39,162.72,1746417600000000000,284195,2025-05-05
GOOGL,21277210,162.17,163.23,164.8,161.19,1746504000000000000,263734,2025-05-06
GOOGL,127747554,164.08,151.38,165.0,147.84,1746590400000000000,1676706,2025-05-07
GOOGL,57498692,155.0,154.28,155.93,152.9,1746676800000000000,787371,2025-05-08
GOOGL,32435281,154.17,152.75,155.05,152.2,1746763200000000000,472801,2025-05-09
GOOGL,44138818,157.485,158.46,159.1,156.25,1747022400000000000,665564,2025-05-12
GOOGL,42382126,158.79,159.53,160.57,156.16,1747108800000000000,634984,2025-05-13
GOOGL,48755869,159.96,165.37,167.0,159.61,1747195200000000000,774355,2025-05-14
GOOGL,33146669,165.84,163.96,166.205,162.3732,1747281600000000000,515220,2025-05-15
GOOGL,42846925,167.725,166.19,169.35,165.62,1747368000000000000,671559,2025-05-16
GOOGL,30426097,164.51,166.54,166.64,164.22,1747627200000000000,445544,2025-05-19
GOOGL,46607656,166.43,163.98,168.5,162.9,1747713600000000000,696225,2025-05-20
GOOGL,73415956,163.69,168.56,173.14,163.56,1747800000000000000,964766,2025-05-21
GOOGL,74864418,171.85,170.87,176.77,170.71,1747886400000000000,999932,2025-05-22
GOOGL,35211439,169.055,168.47,169.96,167.89,1747972800000000000,541621,2025-05-23
GOOGL,37995670,170.16,172.9,173.17,170.0,1748318400000000000,542049,2025-05-27
GOOGL,34783997,173.16,172.36,175.265,171.9107,1748404800000000000,437665,2025-05-28
GOOGL,29373803,174.0,171.86,174.4193,170.63,1748491200000000000,430878,2025-05-29
GOOGL,52639911,171.35,171.74,172.205,167.44,1748577600000000000,515566,2025-05-30
GOOGL,38612272,167.84,169.03,169.87,167.39,1748836800000000000,482622,2025-06-02
GOOGL,45084903,167.49,166.18,168.475,165.28,1748923200000000000,611815,2025-06-03
GOOGL,26900838,166.735,168.05,168.215,166.36,1749009600000000000,388052,2025-06-04
GOOGL,36444564,170.34,168.21,170.93,167.59,1749096000000000000,488304,2025-06-05
GOOGL,35731832,170.83,173.68,174.5,170.83,1749182400000000000,514822,2025-06-06
GOOGL,28935906,174.54,176.09,176.47,174.37,1749441600000000000,414305,2025-06-09
GOOGL,61766121,176.2,178.6,181.105,174.91,1749528000000000000,747275,2025-06-10
GOOGL,31646757,179.77,177.35,180.37,176.75,1749614400000000000,412336,2025-06-11
GOOGL,20941873,176.18,175.7,176.72,174.745,1749700800000000000,320822,2025-06-12
GOOGL,27663107,172.44,174.67,177.13,172.385,1749787200000000000,428532,2025-06-13
GOOGL,27389208,174.73,176.77,176.94,174.65,1750046400000000000,380562,2025-06-16
GOOGL,24973043,175.7,175.95,177.3648,174.58,1750132800000000000,363089,2025-06-17
GOOGL,28707524,176.01,173.32,176.56,173.2,1750219200000000000,416868,2025-06-18
GOOGL,75659917,173.945,166.64,174.34,165.46,1750392000000000000,782161,2025-06-20
GOOGL,57670985,166.27,165.19,167.34,162.0,1750651200000000000,848048,2025-06-23
GOOGL,40524312,166.92,166.77,168.22,166.13,1750737600000000000,545799,2025-06-24
GOOGL,35478989,167.63,170.68,172.36,167.55,1750824000000000000,519499,2025-06-25
GOOGL,31796690,172.43,173.54,173.69,169.94,1750910400000000000,466065,2025-06-26
GOOGL,108140200,173.54,178.53,178.68,171.73,1750996800000000000,786912,2025-06-27
GOOGL,63378856,180.78,176.23,181.23,174.58,1751256000000000000,873359,2025-06-30
GOOGL,35904526,175.735,175.84,176.09,173.53,1751342400000000000,535361,2025-07-01
GOOGL,29128947,175.54,178.64,178.86,175.07,1751428800000000000,417766,2025-07-02
GOOGL,21689729,178.5,179.53,179.67,177.05,1751515200000000000,311866,2025-07-03
GOOGL,34175648,179.06,176.79,179.297,175.68,1751860800000000000,526644,2025-07-07
GOOGL,40442535,177.85,174.36,177.95,172.81,1751947200000000000,575944,2025-07-08
GOOGL,43025594,175.25,176.62,179.44,172.77,1752033600000000000,634129,2025-07-09
GOOGL,29252386,175.63,177.62,178.429,174.38,1752120000000000000,491595,2025-07-10
GOOGL,34282922,176.785,180.19,181.43,176.48,1752206400000000000,496038,2025-07-11
GOOGL,32536632,181.01,181.56,183.67,179.68,1752465600000000000,497465,2025-07-14
GOOGL,33448251,182.81,182.0,184.22,181.6,1752552000000000000,502853,2025-07-15
IWM,25458033,189.52,188.14,189.64,188.035,1692072000000000000,173783,2023-08-15
IWM,26762815,187.99,185.84,189.06,185.81,1692158400000000000,174500,2023-08-16
IWM,26566106,186.34,183.65,186.74,183.63,1692244800000000000,182826,2023-08-17
IWM,33267652,182.21,184.65,185.25,181.94,1692331200000000000,191906,2023-08-18
IWM,22581899,184.7,184.38,185.275,183.0704,1692590400000000000,153306,2023-08-21
IWM,21334852,185.04,183.83,185.545,183.22,1692676800000000000,145948,2023-08-22
IWM,21217081,184.0,185.79,186.11,183.425,1692763200000000000,139251,2023-08-23
IWM,26579548,185.25,183.22,186.335,183.2,1692849600000000000,168323,2023-08-24
IWM,29339933,184.06,184.0,185.0,181.61,1692936000000000000,214973,2023-08-25
IWM,22965864,184.84,185.64,186.75,184.82,1693195200000000000,144052,2023-08-28
IWM,22840374,185.54,188.23,188.365,184.57,1693281600000000000,153383,2023-08-29
IWM,18965666,187.73,188.94,189.61,187.33,1693368000000000000,141235,2023-08-30
IWM,17719365,189.2,188.61,190.255,188.53,1693454400000000000,111455,2023-08-31
IWM,24984762,190.07,190.85,191.86,189.85,1693540800000000000,165609,2023-09-01
IWM,27109284,189.65,186.83,189.9,186.77,1693886400000000000,186071,2023-09-05
IWM,26289782,187.06,186.13,188.09,185.09,1693972800000000000,181173,2023-09-06
IWM,23829484,185.14,184.33,185.38,183.59,1694059200000000000,146874,2023-09-07
IWM,19384992,184.56,183.92,184.83,183.45,1694145600000000000,126186,2023-09-08
IWM,17374553,185.26,184.36,185.72,184.2,1694404800000000000,112280,2023-09-11
IWM,16777109,184.04,184.18,185.335,183.74,1694491200000000000,118258,2023-09-12
IWM,24383131,184.5,182.97,184.88,182.39,1694577600000000000,161213,2023-09-13
IWM,27910318,184.53,185.55,186.07,184.24,1694664000000000000,176453,2023-09-14
IWM,39588835,184.79,183.61,185.07,182.79,1694750400000000000,182961,2023-09-15
IWM,19271487,183.7,182.39,183.76,182.37,1695009600000000000,116711,2023-09-18
IWM,24083741,182.49,181.68,183.3,181.07,1695096000000000000,132140,2023-09-19
IWM,27627612,182.4,179.86,183.509,179.82,1695182400000000000,148127,2023-09-20
IWM,31339799,178.5,177.07,178.755,177.07,1695268800000000000,189848,2023-09-21
IWM,23139851,177.56,176.67,178.37,176.56,1695355200000000000,139531,2023-09-22
IWM,22207655,175.69,177.46,177.8599,175.54,1695614400000000000,141559,2023-09-25
IWM,30367684,175.5,174.36,177.02,174.29,1695700800000000000,175440,2023-09-26
IWM,37168625,175.45,175.99,176.93,174.4619,1695787200000000000,223505,2023-09-27
IWM,31186535,176.09,177.58,178.57,175.97,1695873600000000000,195803,2023-09-28
IWM,36466996,178.97,176.74,179.16,176.15,1695960000000000000,217159,2023-09-29
IWM,41888378,176.33,174.07,176.73,173.15,1696219200000000000,245627,2023-10-02
IWM,42699984,172.95,171.14,173.5,170.37,1696305600000000000,247801,2023-10-03
IWM,42200633,171.01,171.22,171.61,169.09,1696392000000000000,245358,2023-10-04
IWM,33043756,170.8,171.35,171.9,169.94,1696478400000000000,194027,2023-10-05
IWM,41903350,170.37,173.0,173.89,169.51,1696564800000000000,224184,2023-10-06
IWM,26567999,171.84,174.0,174.545,171.77,1696824000000000000,148910,2023-10-09
IWM,31552361,174.31,175.97,177.04,174.28,1696910400000000000,179226,2023-10-10
IWM,27191616,176.12,175.67,177.23,174.375,1696996800000000000,161843,2023-10-11
IWM,38481148,175.88,171.7,175.88,170.79,1697083200000000000,215898,2023-10-12
IWM,33670015,172.35,170.27,172.7,169.69,1697169600000000000,205204,2023-10-13
IWM,30871354,171.74,173.02,173.39,171.02,1697428800000000000,186252,2023-10-16
IWM,39811152,171.94,174.95,176.42,171.9,1697515200000000000,225055,2023-10-17
IWM,38302402,173.64,171.35,173.66,170.995,1697601600000000000,209535,2023-10-18
IWM,51275046,170.855,168.62,172.15,168.36,1697688000000000000,284553,2023-10-19
IWM,54367693,168.66,166.44,169.026,166.43,1697774400000000000,276060,2023-10-20
IWM,44489432,165.66,165.03,167.455,164.645,1698033600000000000,249380,2023-10-23
IWM,31723628,166.45,166.47,167.62,165.41,1698120000000000000,183067,2023-10-24
IWM,36719928,165.01,163.72,165.655,163.4,1698206400000000000,224724,2023-10-25
IWM,50472685,164.15,164.14,165.77,163.2,1698292800000000000,277012,2023-10-26
IWM,45691644,164.52,162.21,164.83,161.67,1698379200000000000,255751,2023-10-27
IWM,35042041,163.79,163.11,164.81,161.94,1698638400000000000,215456,2023-10-30
IWM,31108896,163.4,164.52,164.99,162.83,1698724800000000000,191094,2023-10-31
IWM,44189135,164.46,165.46,165.6,163.1,1698811200000000000,292471,2023-11-01
IWM,50144487,167.75,169.87,170.0,167.325,1698897600000000000,277191,2023-11-02
IWM,56905126,172.8,174.49,175.645,172.78,1698984000000000000,335597,2023-11-03
IWM,34873776,174.49,172.31,174.775,171.39,1699246800000000000,208824,2023-11-06
IWM,30926189,171.56,171.7,172.51,170.57,1699333200000000000,187730,2023-11-07
IWM,44363169,171.7,169.87,172.13,169.3024,1699419600000000000,235951,2023-11-08
IWM,38543798,171.03,167.24,171.03,166.98,1699506000000000000,237067,2023-11-09
IWM,35793035,168.22,169.11,169.71,166.7901,1699592400000000000,202170,2023-11-10
IWM,27543322,168.24,169.17,169.77,167.52,1699851600000000000,168268,2023-11-13
IWM,77278032,174.23,178.46,178.47,174.22,1699938000000000000,427332,2023-11-14
IWM,59326377,178.35,178.77,181.76,178.11,1700024400000000000,358176,2023-11-15
IWM,46580903,178.14,175.88,178.63,175.155,1700110800000000000,274196,2023-11-16
IWM,42370428,177.45,178.29,178.64,177.105,1700197200000000000,211273,2023-11-17
IWM,26332619,178.52,179.33,179.65,177.74,1700456400000000000,168452,2023-11-20
IWM,30300460,178.24,177.02,178.505,176.91,1700542800000000000,196015,2023-11-21
IWM,28580003,178.18,178.13,179.39,177.42,1700629200000000000,179619,2023-11-22
IWM,13846889,178.05,179.33,179.73,177.8,1700802000000000000,89623,2023-11-24
IWM,30617197,178.5,178.73,179.11,177.23,1701061200000000000,153013,2023-11-27
IWM,28307017,178.55,178.04,179.22,177.2,1701147600000000000,187045,2023-11-28
IWM,31520318,179.55,178.98,181.75,178.7,1701234000000000000,214305,2023-11-29
IWM,32094081,180.05,179.66,180.64,178.76,1701320400000000000,204162,2023-11-30
IWM,62585297,179.2,184.91,185.18,178.21,1701406800000000000,368540,2023-12-01
IWM,44374132,184.23,186.89,186.99,184.02,1701666000000000000,300907,2023-12-04
IWM,36350401,186.05,184.39,186.05,183.98,1701752400000000000,242828,2023-12-05
IWM,42419641,185.7,184.06,187.92,183.79,1701838800000000000,261542,2023-12-06
IWM,32362039,184.33,185.39,185.56,183.39,1701925200000000000,194673,2023-12-07
IWM,35716112,185.15,186.8,187.75,184.86,1702011600000000000,231696,2023-12-08
IWM,29289461,186.68,187.19,187.62,185.885,1702270800000000000,178164,2023-12-11
IWM,32001233,186.97,187.0,187.655,185.335,1702357200000000000,187334,2023-12-12
IWM,69333823,187.1,193.33,193.64,185.67,1702443600000000000,436702,2023-12-13
IWM,83318375,196.87,198.71,200.035,196.48,1702530000000000000,556916,2023-12-14
IWM,73717305,198.95,197.04,199.55,195.95,1702616400000000000,411508,2023-12-15
IWM,43846487,197.96,197.11,198.77,196.68,1702875600000000000,289556,2023-12-18
IWM,51937637,198.48,200.93,201.3,198.02,1702962000000000000,302678,2023-12-19
IWM,60402275,199.86,196.28,202.17,196.16,1703048400000000000,407765,2023-12-20
IWM,38471700,198.5,199.62,199.82,197.52,1703134800000000000,276273,2023-12-21
IWM,38788155,200.88,201.48,202.81,200.19,1703221200000000000,273972,2023-12-22
IWM,26786470,202.21,204.1,204.56,201.69,1703566800000000000,203555,2023-12-26
IWM,35644324,204.44,204.82,205.49,203.395,1703653200000000000,258474,2023-12-27
IWM,28740873,203.79,204.04,205.165,203.28,1703739600000000000,193612,2023-12-28
IWM,41374911,203.48,200.71,204.0301,200.71,1703826000000000000,273436,2023-12-29
IWM,44322062,199.4,199.52,201.62,198.44,1704171600000000000,321706,2024-01-02
IWM,56875574,197.4,194.2,197.67,193.78,1704258000000000000,396128,2024-01-03
IWM,42314368,194.06,193.82,195.49,193.69,1704344400000000000,256061,2024-01-04
IWM,40920958,192.69,193.25,195.46,192.29,1704430800000000000,296570,2024-01-05
IWM,31424378,193.29,196.73,196.97,192.26,1704690000000000000,249831,2024-01-08
IWM,28888129,194.35,194.97,195.769,193.32,1704776400000000000,213848,2024-01-09
IWM,34899657,194.74,195.08,195.375,193.08,1704862800000000000,230015,2024-01-10
IWM,48577685,194.5,193.55,194.74,191.3,1704949200000000000,329076,2024-01-11
IWM,39583332,195.89,193.23,197.1,192.64,1705035600000000000,287122,2024-01-12
IWM,42145541,191.72,190.84,193.26,190.11,1705381200000000000,310263,2024-01-16
IWM,37684013,188.13,189.48,189.93,187.525,1705467600000000000,258396,2024-01-17
IWM,41632621,190.71,190.6,191.17,188.21,1705554000000000000,271163,2024-01-18
IWM,61097751,191.29,192.43,192.85,189.225,1705640400000000000,325575,2024-01-19
IWM,41496352,194.15,196.54,196.82,194.09,1705899600000000000,296001,2024-01-22
IWM,42094366,198.22,195.97,198.59,194.98,1705986000000000000,242027,2024-01-23
IWM,40887972,198.379,194.36,198.46,194.12,1706072400000000000,276351,2024-01-24
IWM,37468297,197.1,195.97,197.6584,194.41,1706158800000000000,262918,2024-01-25
IWM,32425412,196.89,195.98,197.89,195.38,1706245200000000000,215064,2024-01-26
IWM,29142793,196.16,199.41,199.41,195.09,1706504400000000000,222011,2024-01-29
IWM,32735627,198.39,197.71,198.93,197.1,1706590800000000000,246517,2024-01-30
IWM,67928256,197.21,192.88,198.94,192.71,1706677200000000000,526623,2024-01-31
IWM,58987903,194.31,195.44,195.74,191.53,1706763600000000000,410934,2024-02-01
IWM,52806295,193.24,194.41,195.5,192.39,1706850000000000000,365608,2024-02-02
IWM,39626445,192.47,191.94,193.11,190.06,1707109200000000000,308074,2024-02-05
IWM,34515813,191.7,193.67,193.8,191.02,1707195600000000000,246018,2024-02-06
IWM,31622629,194.07,193.22,194.15,192.04,1707282000000000000,252694,2024-02-07
IWM,34992964,193.36,196.15,196.37,192.71,1707368400000000000,238134,2024-02-08
IWM,45962558,196.92,199.34,199.547,196.45,1707454800000000000,284625,2024-02-09
IWM,43140108,199.87,202.96,203.55,199.84,1707714000000000000,300184,2024-02-12
IWM,86103411,196.22,194.61,197.63,193.06,1707800400000000000,573888,2024-02-13
IWM,43572638,197.68,199.13,199.79,196.23,1707886800000000000,306402,2024-02-14
IWM,44699064,200.99,204.44,204.765,200.72,1707973200000000000,347515,2024-02-15
IWM,48341114,202.12,201.66,203.7,201.09,1708059600000000000,360319,2024-02-16
IWM,30281270,199.15,198.88,199.72,198.01,1708405200000000000,268165,2024-02-20
IWM,28821470,197.66,197.94,198.35,196.39,1708491600000000000,251489,2024-02-21
IWM,38184703,198.65,199.44,200.085,197.8052,1708578000000000000,283213,2024-02-22
IWM,37667681,199.6,199.89,201.135,198.565,1708664400000000000,290882,2024-02-23
IWM,29118221,199.69,201.15,201.64,199.15,1708923600000000000,227309,2024-02-26
IWM,32268572,203.08,204.0,204.215,202.535,1709010000000000000,232507,2024-02-27
IWM,30143882,202.44,202.32,203.8559,201.87,1709096400000000000,239777,2024-02-28
IWM,40404127,205.18,203.73,206.04,202.52,1709182800000000000,298154,2024-02-29
IWM,35156920,204.53,205.89,206.325,203.14,1709269200000000000,274542,2024-03-01
IWM,24785373,207.03,205.7,207.77,205.45,1709528400000000000,231420,2024-03-04
IWM,34163528,204.3,203.73,205.91,203.01,1709614800000000000,272809,2024-03-05
IWM,34255162,206.03,205.25,206.08,204.08,1709701200000000000,310546,2024-03-06
IWM,28020194,206.7,206.96,208.099,206.4,1709787600000000000,232286,2024-03-07
IWM,41447785,208.74,206.83,210.41,205.8,1709874000000000000,411538,2024-03-08
IWM,24435839,205.96,205.19,206.84,204.75,1710129600000000000,269567,2024-03-11
IWM,34958885,205.15,204.91,205.92,203.39,1710216000000000000,321061,2024-03-12
IWM,25140710,204.87,205.71,206.58,204.77,1710302400000000000,233977,2024-03-13
IWM,47509149,205.05,202.03,205.28,200.17,1710388800000000000,386662,2024-03-14
IWM,53216967,201.25,202.41,203.08,201.13,1710475200000000000,328003,2024-03-15
IWM,32405063,202.91,201.25,203.18,200.905,1710734400000000000,234643,2024-03-18
IWM,29864063,199.78,202.1,202.75,199.661,1710820800000000000,222527,2024-03-19
IWM,49609589,201.52,206.1,206.99,201.11,1710907200000000000,411239,2024-03-20
IWM,43067330,207.0,207.94,208.95,206.84,1710993600000000000,326272,2024-03-21
IWM,28437342,207.85,205.07,208.24,205.07,1711080000000000000,229452,2024-03-22
IWM,20107818,205.72,205.54,207.01,205.51,1711339200000000000,156264,2024-03-25
IWM,23434848,207.05,205.17,207.635,204.99,1711425600000000000,203013,2024-03-26
IWM,35028416,206.8,209.64,209.71,206.155,1711512000000000000,250190,2024-03-27
IWM,37675146,210.08,210.3,211.875,209.84,1711598400000000000,294666,2024-03-28
IWM,25684202,210.77,208.32,210.8,207.96,1711944000000000000,233987,2024-04-01
IWM,36632148,205.75,204.49,205.88,203.4,1712030400000000000,267947,2024-04-02
IWM,27362771,203.38,205.83,206.4,203.28,1712116800000000000,235282,2024-04-03
IWM,32265240,208.05,203.77,208.55,203.21,1712203200000000000,264770,2024-04-04
IWM,27569379,203.14,204.45,205.695,202.88,1712289600000000000,229622,2024-04-05
IWM,21330997,205.98,205.57,206.4197,204.58,1712548800000000000,187286,2024-04-08
IWM,23330852,206.22,206.38,206.97,204.47,1712635200000000000,213002,2024-04-09
IWM,57130471,201.18,200.93,202.93,199.54,1712721600000000000,510892,2024-04-10
IWM,37184020,201.97,202.29,202.91,200.1,1712808000000000000,302242,2024-04-11
IWM,35388674,201.23,198.69,201.91,197.68,1712894400000000000,304375,2024-04-12
IWM,41119297,199.37,195.78,200.23,194.98,1713153600000000000,350780,2024-04-15
IWM,43267541,194.41,195.06,196.24,193.36,1713240000000000000,356530,2024-04-16
IWM,38589529,196.47,193.0,196.62,192.99,1713326400000000000,305511,2024-04-17
IWM,40238247,193.7,192.84,195.655,192.15,1713412800000000000,296011,2024-04-18
IWM,42666521,191.94,193.14,194.39,191.34,1713499200000000000,280911,2024-04-19
IWM,31553034,194.21,195.3,196.295,192.9,1713758400000000000,211211,2024-04-22
IWM,31838301,195.26,198.57,199.32,195.13,1713844800000000000,206140,2024-04-23
IWM,28791711,198.17,197.68,198.9103,196.46,1713931200000000000,203279,2024-04-24
IWM,31915561,195.44,196.48,196.83,193.77,1714017600000000000,236203,2024-04-25
IWM,24613603,197.0,198.36,198.89,196.42,1714104000000000000,163084,2024-04-26
IWM,20494587,199.25,199.96,200.41,198.88,1714363200000000000,145179,2024-04-29
IWM,30606785,198.11,195.9,198.65,195.75,1714449600000000000,196880,2024-04-30
IWM,38782082,195.88,196.31,200.32,195.025,1714536000000000000,307341,2024-05-01
IWM,27200975,198.78,199.92,200.12,196.54,1714622400000000000,186984,2024-05-02
IWM,30880550,203.41,201.9,204.16,201.12,1714708800000000000,228511,2024-05-03
IWM,23129835,203.47,204.51,204.78,203.38,1714968000000000000,158157,2024-05-06
IWM,20116900,204.77,204.97,206.15,204.5,1715054400000000000,144798,2024-05-07
IWM,18349403,202.72,203.78,203.955,202.555,1715140800000000000,132422,2024-05-08
IWM,22914286,203.97,205.86,205.99,203.41,1715227200000000000,132613,2024-05-09
IWM,21520198,206.35,204.31,206.62,203.68,1715313600000000000,153464,2024-05-10
IWM,18585253,206.08,204.74,206.55,204.6,1715572800000000000,125663,2024-05-13
IWM,33169005,207.13,206.86,207.74,205.91,1715659200000000000,181568,2024-05-14
IWM,33412261,209.21,209.44,209.77,207.72,1715745600000000000,201693,2024-05-15
IWM,26731093,208.9,207.93,209.35,207.93,1715832000000000000,167951,2024-05-16
IWM,35219779,208.01,208.08,208.52,207.35,1715918400000000000,173313,2024-05-17
IWM,15695904,208.02,208.54,209.48,207.775,1716177600000000000,101183,2024-05-20
IWM,13466831,207.83,208.34,208.69,207.59,1716264000000000000,91896,2024-05-21
IWM,20853064,207.53,206.58,208.22,205.8,1716350400000000000,129146,2024-05-22
IWM,34039800,207.51,203.19,207.62,202.35,1716436800000000000,183298,2024-05-23
IWM,19946111,204.79,205.44,205.68,203.96,1716523200000000000,120513,2024-05-24
IWM,18475884,206.97,205.16,207.09,203.965,1716868800000000000,126443,2024-05-28
IWM,25654778,202.53,202.13,203.005,201.78,1716955200000000000,159527,2024-05-29
IWM,20537499,203.515,204.05,204.939,203.0802,1717041600000000000,127649,2024-05-30
IWM,25784884,204.95,205.77,206.28,203.08,1717128000000000000,160100,2024-05-31
IWM,23902863,207.53,204.61,207.555,203.145,1717387200000000000,174678,2024-06-03
IWM,27098879,203.15,201.97,204.5035,201.65,1717473600000000000,157330,2024-06-04
IWM,20707600,203.3,205.06,205.06,201.79,1717560000000000000,136291,2024-06-05
IWM,17335520,204.18,203.59,204.81,202.9875,1717646400000000000,125481,2024-06-06
IWM,26036032,201.53,201.2,203.17,200.68,1717732800000000000,170490,2024-06-07
IWM,25115566,199.52,201.89,202.13,199.01,1717992000000000000,140311,2024-06-10
IWM,23768351,199.64,200.64,201.02,198.42,1718078400000000000,158261,2024-06-11
IWM,43668731,205.87,203.72,207.27,203.1,1718164800000000000,316875,2024-06-12
IWM,28021108,203.27,201.94,203.54,200.51,1718251200000000000,171466,2024-06-13
IWM,33453696,199.56,198.73,200.04,197.94,1718337600000000000,213380,2024-06-14
IWM,25538077,198.12,200.4,200.95,197.4088,1718596800000000000,166799,2024-06-17
IWM,25446932,200.46,200.75,201.69,200.03,1718683200000000000,141056,2024-06-18
IWM,27999724,200.32,199.9,201.86,199.22,1718856000000000000,199209,2024-06-20
IWM,37570252,199.93,200.35,200.41,198.46,1718942400000000000,151007,2024-06-21
IWM,22289621,200.69,201.22,202.69,200.53,1719201600000000000,150688,2024-06-24
IWM,16150627,201.13,200.56,201.16,199.82,1719288000000000000,121422,2024-06-25
IWM,19313461,199.33,200.03,200.58,198.8101,1719374400000000000,123020,2024-06-26
IWM,17432582,200.63,202.06,202.15,199.96,1719460800000000000,121681,2024-06-27
IWM,35025979,203.88,202.89,204.635,201.315,1719547200000000000,223709,2024-06-28
IWM,21886193,203.52,201.19,203.82,200.48,1719806400000000000,144428,2024-07-01
IWM,17219144,201.52,201.88,202.27,200.9034,1719892800000000000,113200,2024-07-02
IWM,15167240,202.25,201.83,203.28,201.63,1719979200000000000,96116,2024-07-03
IWM,17282455,201.21,200.87,201.625,199.88,1720152000000000000,119653,2024-07-05
IWM,20823750,202.51,202.28,203.7,201.84,1720411200000000000,139731,2024-07-08
IWM,17919120,201.92,201.4,202.52,200.53,1720497600000000000,127647,2024-07-09
IWM,19286055,202.29,203.37,203.59,201.49,1720584000000000000,118982,2024-07-10
IWM,65443645,207.9,210.68,211.225,206.94,1720670400000000000,343996,2024-07-11
IWM,50810671,212.92,213.14,214.94,212.66,1720756800000000000,270343,2024-07-12
IWM,48925277,214.79,217.19,218.24,214.3,1721016000000000000,307486,2024-07-15
IWM,67945665,219.14,224.6,224.86,219.02,1721102400000000000,421726,2024-07-16
IWM,66092050,222.36,222.25,226.64,221.66,1721188800000000000,410423,2024-07-17
